"gene","module","score"
"MYCT1",20,0.00276010761412864
"OPRM1",2,0.0722926588266124
"AL589693.1",26,0.0553239250910226
"SYTL3",23,0.262226332088871
"EZR",5,0.119591220735337
"AL078604.4",4,0.030023459613906
"SOD2",12,0.135585593926852
"AGPAT4",7,0.0725528164470124
"LINC02519",10,0.000393770143395971
"FAM20C",12,0.0723710582953036
"AC147651.1",8,0.000446438478979656
"SNX8",12,0.0939157004200504
"CHST12",26,0.134283322375084
"GNA12",12,0.0881207069372207
"CARD11",5,0.46159952884135
"AC024028.1",21,0.0257945697280509
"AC073316.1",4,0.000475845314641182
"SDK1",7,0.0271490679834646
"AC072054.1",1,0.00169535638446166
"SLC29A4",4,0.00254342557394694
"ACTB",5,0.259138222603545
"CYTH3",23,0.0999659386540333
"GLCCI1",21,0.307333369948581
"NXPH1",4,0.00100321662481744
"AC011287.1",2,0.0263389486890509
"AC073332.1",2,0.0435421406081231
"HDAC9",12,0.596561491166375
"AC005062.1",10,0.00679985827353921
"MACC1",10,0.0204152719049062
"GPNMB",3,0.0649861193077269
"AC004485.1",6,0.000915211759966753
"CREB5",9,0.0529822107580913
"CPVL",12,0.217737512603097
"PDE1C",7,0.00637690935944533
"BMPER",8,0.0479546929100806
"EEPD1",11,0.111875635488947
"EPDR1",18,0.0324741547044962
"TRGC2",13,0.0930878711403063
"TRGC1",13,0.0408716796040574
"TRG-AS1",17,0.236442365531673
"AC072061.1",16,0.00116665879496667
"GLI3",14,0.00472169205124326
"AC005537.1",4,0.00205380897289765
"AEBP1",1,0.00533028438897029
"IGFBP1",16,0.0653586917932223
"TNS3",9,0.296752933981368
"LINC01446",12,0.00517792576180711
"EGFR",14,0.133407951447737
"AUTS2",16,0.392365799608568
"LAT2",4,0.0663791544865806
"CLIP2",11,0.063236760286996
"NCF1",3,0.0386861493353264
"HIP1",7,0.364987236984007
"CD36",3,0.125847680078591
"SEMA3C",18,0.0133958084869859
"HGF",10,0.0222051450385572
"SEMA3A",5,0.00839637350636492
"AC074183.1",20,0.000436603928109631
"KIAA1324L",5,0.0315885181285735
"ABCB4",16,0.141003801008005
"ABCB1",8,0.121805922980353
"ADAM22",17,0.0256679898000014
"SGCE",5,0.0474071684073797
"PPP1R9A",2,0.0263208921512339
"PDK4",10,0.10655444146313
"CYP3A5",2,0.346550014360476
"CYP3A7",12,0.0468484963579128
"CYP3A4",17,0.118763601370131
"AC004522.5",20,0.0010009185083757
"PILRA",11,0.103056700828548
"AC092849.1",8,0.000729819792421247
"SERPINE1",6,0.0624441095103474
"COL26A1",10,0.0203499733155459
"CDHR3",5,0.075081543480823
"NAMPT",3,0.178498870298036
"DOCK4",3,0.441086476276453
"LINC01393",5,0.0090649555920656
"TFEC",22,0.0966585475129344
"POT1-AS1",24,0.0133680415060148
"LINC00513",8,0.110187083255807
"PLXNA4",4,0.0189473517971128
"AC078845.1",16,0.0583376458335012
"TBXAS1",9,0.411941018980441
"TMEM178B",2,0.0104707906015404
"MGAM",10,0.0103544178916995
"CLEC5A",11,0.00522445067880349
"TRBC1",25,0.0522277868117848
"TRBC2",21,0.0803882478935514
"EPHA1-AS1",1,0.0475864065457997
"CNTNAP2",4,0.0284100559506164
"EZH2",7,0.0640948458892839
"LINC00996",1,0.0167947963242745
"DPP6",6,0.0211401570352352
"INSIG1",4,0.0708679907486505
"WDR60",2,0.10038676485699
"VIPR2",8,0.00749164572431293
"DLGAP2",11,0.036182064503161
"MYOM2",15,0.0143004026063231
"AC246817.1",6,0.0133490057654167
"AC022784.1",2,0.102155455983895
"AC034111.2",1,0.00316390473400172
"BLK",25,0.0214038011773045
"CTSB",3,0.27650343441263
"MSR1",22,0.17800613133576
"AC011586.2",11,0.0110863204824744
"SLC7A2",14,0.116291131996874
"FGL1",6,0.109070711459297
"AC100849.1",3,0.141279709281043
"CSGALNACT1",23,0.0905685665405655
"GFRA2",9,0.0697540689243025
"SLC39A14",2,0.129096233742263
"EGR3",1,0.00219599053912122
"ADAM28",12,0.0411947435771015
"AC120193.1",12,0.0292928447744411
"CLU",1,0.079250855867078
"AC013643.2",6,0.00405835418031935
"DUSP4",14,0.00238600137363447
"LEPROTL1",2,0.123512367463333
"NRG1",9,0.0939939981150766
"ZMAT4",2,0.00619056435759081
"ANK1",24,0.00835734986702165
"ST18",12,0.0248114856540984
"LYN",18,0.39174617285589
"PLAG1",14,0.0126357975664739
"AC104051.1",1,0.00169634261329978
"TOX",5,0.348941159997036
"MYBL1",17,0.31287406712227
"CPA6",14,0.00742188363777075
"SLCO5A1",7,0.0040535670012369
"MSC-AS1",5,0.0551498627620158
"CASC9",1,0.00355710339484022
"PKIA-AS1",24,0.0100966755786121
"AC083837.1",18,0.0705283077739886
"CHMP4C",1,0.00281363208510625
"AC015522.1",4,0.00137859131810097
"RALYL",5,0.030155571699557
"AC090578.1",16,0.00637715072564427
"NECAB1",19,0.00240197894776603
"GEM",12,0.0024480573859602
"CCNE2",6,0.00555781985957371
"SDC2",7,0.102255720806184
"RGS22",19,0.00140415123763058
