"gene","module","score"
"FREM3",8,0.000755988148862767
"GYPE",9,0.0127908755850281
"TMEM154",16,0.000554745479982968
"FGB",2,0.986010790528546
"FGA",2,0.839449048326915
"FGG",2,0.582202252930258
"PDGFC",13,0.0725950329842142
"NAF1",10,0.0142501172483493
"NPY1R",21,0.000649914789458069
"MARCH1",1,0.00724342043184277
"HMGB2",5,0.0360288573223969
"HAND2",3,0.00167135231137775
"HPGD",15,0.00248317991066779
"RP11-389E17.1",9,0.00116088419591747
"TENM3",6,0.0135944229859882
"CLDN22",1,0.000622011153052562
"RWDD4",7,0.00515636530736747
"MLF1IP",19,0.014900620417495
"PDLIM3",12,0.000787913384900902
"PLEKHG4B",19,0.00109198698087117
"CCDC127",3,0.00409698182930865
"C5orf55",1,0.00313431979707415
"CTD-2228K2.5",3,0.00356034873180874
"SLC12A7",9,0.0216440169228523
"SLC6A19",1,0.00292231556960282
"CLPTM1L",4,0.0155585781493669
"ADCY2",17,0.0159165338695781
"SEMA5A",5,0.00700810478987179
"TAS2R1",12,0.000303977328929581
"ANKRD33B",17,0.000330256401183021
"CTNND2",7,0.160758130952024
"FBXL7",7,0.095340892983304
"C5orf17",14,0.0352351996426924
"CDH10",1,0.00172959911705603
"CDH6",17,0.0220722455244055
"ADAMTS12",1,0.00387754137161586
"RANBP3L",11,0.00664863707573903
"PRKAA1",13,0.0695520559186151
"SEPP1",3,0.544756527290778
"ANKRD55",11,0.0134013400157124
"CTC-236F12.4",8,0.000327575134563627
"PLK2",6,0.00282799207727805
"ELOVL7",17,0.00423975378669791
"RGS7BP",1,0.000827509399923937
"ADAMTS6",17,0.0807134522111647
"CENPK",16,0.0210773841483855
"NAIP",11,0.00306342769793827
"MAP1B",4,0.0116962070813038
"ENC1",19,0.0293913311335006
"FAM169A",7,0.0425015672254424
"F2RL2",7,0.00104524449645986
"S100Z",6,0.0217602440948661
"ZBED3",1,0.032900592453029
"ARSB",7,0.0464666878241668
"AC016559.1",7,0.000516138021735786
"ACOT12",7,0.138048413983372
"SSBP2",13,0.097474374683003
"HAPLN1",9,0.000740219061003902
"AC008394.1",6,0.000383558773503539
"MEF2C",20,0.0265597144813357
"ARRDC3",20,0.0159759053432802
"KIAA0825",14,0.0326384304068002
"MCTP1",5,0.0116808804307764
"GLRX",4,0.023226140199231
"PCSK1",18,0.00320575570745258
"SLCO4C1",20,0.059273087937625
"EFNA5",11,0.0832830387533309
"EPB41L4A",10,0.0109779078456932
"PGGT1B",11,0.0174524084831632
"TICAM2",1,0.0115273427773293
"TMED7",3,0.0411188138396751
"AQPEP",7,0.000348232040531147
"SEMA6A",17,0.0251520248918461
"TNFAIP8",6,0.00956975588353435
"ZNF608",11,0.0387591792070779
