,clusters,mean
CCDC68,4,0.024297254621905063
GRP,4,0.004875113440004028
CCBE1,7,0.021270306576502702
PMAIP1,14,0.00042685871472318185
CYB5A,17,0.15281251990714081
FAM69C,5,0.00024866470273210867
SMIM21,20,0.001512922075083752
C2CD4C,6,0.00038972539900992775
HMHA1,17,0.006250077258521913
C19orf26,10,0.0005403136037615254
ADAMTSL5,6,0.0001312079454095733
MEX3D,8,0.028424207057484194
ONECUT3,9,9.500471400759221e-05
BTBD2,9,0.05657694389639676
MKNK2,11,0.0643398499300309
LINGO3,18,0.00026107174357800124
LMNB2,2,0.04005138647886691
GADD45B,0,0.014533154391144026
GIPC3,20,0.0001399767316627045
TBXA2R,9,0.0008344913514742502
EBI3,14,0.00027172960228942267
LRG1,0,0.0028447899365224524
SAFB2,13,0.034569700848524
KHSRP,8,0.1580862964688331
DENND1C,10,0.0011262045826148797
TUBB4A,6,0.0063105971021714695
TNFSF14,3,0.0011488649965819397
C3,7,0.04762892394684377
AC010336.1,13,0.0004670316708754477
CTXN1,4,0.012572485722288581
ELAVL1,8,0.049613729568061204
ZNF558,11,0.009094883742483083
OLFM2,13,0.04751288266074011
ICAM1,10,0.07416164888206435
ICAM4,20,0.053298310857384144
KRI1,11,0.01922587756147976
CDKN2D,2,0.0021954781413823267
ZNF443,3,0.004727606341654405
JUNB,0,0.041400837472920615
IER2,4,0.0513180587658666
PRKACA,8,0.03155985077198135
AKAP8,11,0.02332100260423057
ANO8,7,0.012309401961663238
BST2,21,0.0013987500364861672
RAB3A,21,0.0028606502059432323
JUND,20,0.13388147396499042
GDF15,20,0.05090012419452548
ISYNA1,16,0.10759219289049306
FKBP8,10,0.08176957225621921
COPE,13,0.05631029484769839
AC002985.3,1,0.0017008986085700233
MEF2B,7,0.00015423631794318903
TSSK6,18,0.0008925849637848567
ZNF99,5,0.0011122438097955535
ZNF681,6,0.01047506341796976
LGI4,9,0.0006881394054221247
HSPB6,15,0.0072002739870080405
PRODH2,8,0.00020840503452593422
ZNF565,0,0.011727862872453795
ZNF829,13,0.012426459418803472
DPF1,8,0.0011753588818479044
PPP1R14A,6,0.0018627082233039964
YIF1B,3,0.016299471875584403
RASGRP4,8,0.00033198079690738703
HNRNPL,16,0.05518567162421114
RINL,13,0.007981143939343746
LRFN1,14,0.0026441511320935192
ZFP36,0,0.0351189804806281
EID2B,17,0.0022974704950805645
FCGBP,0,0.028653683504896443
SERTAD3,12,0.007475933027828177
NUMBL,1,0.003007118152581437
ITPKC,11,0.023486761591186095
CYP2F1,11,0.00017603314810085875
CEACAM7,17,0.0003905456903132818
CD79A,12,0.0005318654275906105
AC006486.9,11,0.0005306929943155418
CXCL17,7,0.02310500283701839
LYPD3,9,0.00023297908328303462
ZNF575,20,0.0004729101260711434
XRCC1,11,0.028335524334576763
L34079.2,21,0.0013584868607173695
ZNF404,21,0.002522244482085422
ZNF112,12,0.0044487649966964745
CTC-512J12.6,19,0.0016372691388133551
EXOC3L2,6,0.0004035756029795123
FOSB,15,0.05714725569672606
DMPK,11,0.011087024669211744
RSPH6A,10,0.014615692879286662
IRF2BP1,16,0.017890662779216276
NOVA2,8,0.0019642717965277757
PTGIR,17,0.0003395330396092352
BBC3,12,0.000918430957107996
NAPA,4,0.03755804966394003
FAM83E,15,0.005447891827310968
HRC,6,0.0007450051574754792
IZUMO2,7,0.0022952339791725077
KCNC3,8,0.04915451796006415
SPIB,16,0.00031297686601206243
JOSD2,12,0.011292860144332017
LRRC4B,12,0.0024602476885054727
KLK8,16,0.00042400127297254075
KLK10,0,0.0010866909557939155
NKG7,12,0.00022291008522380836
ZNF28,8,0.007994556909595515
ZNF468,11,0.004244232436680201
LILRB3,18,0.00021008325866711378
LILRB5,9,0.0002962353111555606
ZNF579,8,0.016669152765030445
ZNF582,11,0.0037352099985972762
ZNF550,12,0.005458811748565961
ZNF416,12,0.0014922052341123726
ZNF132,9,0.0020337825246946957
UBE2M,17,0.024110456587707465
C20orf96,13,0.019625015642619426
SLC52A3,20,9.57577579231941e-05
C20orf202,18,0.00013968233532676478
AL136531.1,18,0.00036962330713895584
SIRPG,18,0.00023118488562642338
SIGLEC1,9,0.00020507042411830394
C20orf27,21,0.010204538021133058
CENPB,4,0.04723626603388715
TMEM230,3,0.02592756506311812
PCNA,16,0.0383620259672449
PLCB1,3,0.07250610815437483
FLRT3,10,0.051201644479879425
THBD,2,0.004023148885184672
CD93,13,0.007507071827310845
GZF1,13,0.00519984609846089
CST5,20,0.00022406905798034554
GGTLC1,20,0.0011734074590206605
AL035252.1,14,0.00035519148805012606
NANP,21,0.0035419199116891757
BCL2L1,11,0.0508428257578722
TPX2,3,0.037289165442636024
PLAGL2,11,0.019778265190428464
BPIFB1,0,0.00036444694838243404
AHCY,16,0.03357422245823069
SLA2,17,0.0015984988955626213
LBP,18,0.0001130091586530936
EMILIN3,9,0.0007797958284660504
MYBL2,3,0.021813922114156323
JPH2,9,0.0005651555362573823
ADA,14,0.0009005885772952061
SLPI,0,0.002061318002105577
AL031663.2,7,0.0007841243629799736
UBE2C,3,0.018661363859721305
SLC12A5,6,0.00046082823823842924
EYA2,0,0.002547456158185144
BCAS4,19,0.03264534797723797
BMP7,19,0.014420831455892546
TUBB1,12,0.000533127660218619
EDN3,10,0.05162702537483422
CABLES2,16,0.009314411351016023
CHRNA4,6,0.00025042327960362497
PTK6,14,8.847873209129441e-05
HELZ2,10,0.009571719164137928
LIME1,9,7.79383051374654e-05
LIPI,21,0.0014733510009754796
SAMSN1,20,0.00035302053546523596
BTG3,0,0.036221456354244334
C21orf91,13,0.017950368353334026
CHODL,11,0.02180503690857631
ATP5J,16,0.036016559655746516
ADAMTS1,1,0.07705052709650838
GRIK1,15,0.008270422754808082
DONSON,11,0.009398353200921179
CLIC6,13,0.14307037853774
RUNX1,0,0.05822329888767927
LCA5L,13,0.002124618626768915
C21orf88,9,0.00012818091252335902
C21orf128,14,0.0002176546498114606
TFF3,0,0.0053566354048519334
SIK1,4,0.027186921679850724
AGPAT3,2,0.07278998694793597
C21orf67,19,0.002231116674934839
S100B,9,0.0004733861724878683
CECR6,10,0.00040672549641570794
AC002472.1,7,0.00040724260424059456
P2RX6,18,0.00010080771753282646
VPREB1,14,9.695589728985996e-05
RGL4,3,0.00010599128433771504
ZNF70,19,0.0026367425717383503
GSTT2B,9,0.0003061304703129251
GSTT1,16,0.021569521486453885
CRYBB1,21,0.00015658844369021802
XBP1,7,0.03875479515715536
C22orf31,8,0.0005923980453095523
GATSL3,4,0.00410270449376194
RP1-130H16.18,12,0.00026408129948377225
SLC5A4,5,0.00027902438025795165
RFPL3S,6,0.0009841452300548821
TIMP3,15,0.03170994796387966
APOL4,12,0.0008997240158764627
APOL2,16,0.009057543921405283
CSF2RB,6,0.00023275490986451132
C22orf23,14,0.0004575482328901032
FAM83F,9,0.0006593027668963366
CYP2D6,14,0.00019951925559215448
TTLL12,16,0.016078557336096016
IL17REL,9,0.00012428260003735766
LMF2,15,0.02853710646876021
NLGN4X,1,0.00883307491818505
KAL1,20,0.20678516921736692
CLCN4,5,0.01166240550462809
MID1,4,0.21533034256499536
ARHGAP6,0,0.009432076766362532
GPM6B,4,0.03622744829413798
ASB11,9,0.00017212668004483816
PIGA,0,0.007045398599358115
EIF1AX,0,0.06381662867531765
IL1RAPL1,1,0.14426818803109437
DMD,10,0.3757440005997211
TMEM47,10,0.01833670304253998
CXorf30,1,0.0013936338309149163
DYNLT3,3,0.009931581467118688
ELK1,17,0.011258443184773242
PIM2,3,0.008251683687157514
USP51,8,0.01880371008065607
SPIN3,6,0.016707883364832178
ZXDA,6,0.003559244925274736
ASB12,12,0.0004098006678298887
VSIG4,9,0.0002808344429342032
IL2RG,14,0.0004097280480211648
CITED1,5,0.00020610309834553914
NAP1L2,6,0.0006772103776679814
RLIM,1,0.02502802128464503
MAGEE2,10,0.0002815846084437653
HDX,0,0.022753828527486974
SATL1,10,0.00039986494323261093
DACH2,11,0.005896859076315284
PCDH11X,6,0.08633465091179614
NAP1L3,8,0.006885662062670003
FAM133A,8,0.00046027269601315446
NOX1,5,0.0003802244450629695
NXF5,12,0.0001308551417240983
TCEAL5,18,0.0009421673214589509
H2BFM,14,0.0002301045781343829
IL1RAPL2,10,0.07670883397566224
SERPINA7,9,9.989045045658244e-05
PSMD10,16,0.013268816290356845
ACSL4,3,0.029110734460599832
TRPC5,12,0.001101689243986712
SLC6A14,2,0.008269057062688451
KLHL13,7,0.005677021941724715
KIAA1210,16,0.0007314943978122971
NKRF,13,0.009430391222032737
AKAP14,16,0.00037190870205662784
SH2D1A,18,0.00011203931811666295
MBNL3,3,0.04285556166103225
HS6ST2,3,0.16126298024925778
GPC3,1,0.03939235348336126
FAM127C,17,0.004972600009720298
CXorf48,15,0.007906752842349889
FGF13,3,0.04728255623892075
CDR1,0,0.0002992318063850473
TMEM257,3,0.0001285860098465739
CXorf40A,14,0.00016756998471613728
GABRE,2,0.003297994856801715
GABRQ,14,0.00013994368620344637
CETN2,2,0.027484963937501206
BCAP31,19,0.010607350163256483
MPP1,21,0.004601134903339592
MTCP1,21,0.003916911307855271
RAB39B,9,0.0004524882947312322
UTY,16,0.11145886129157943
NLGN4Y,3,0.03626989095059238
KDM5D,8,0.015729930118689957
AL354822.1,14,0.0004586630189985168
