"gene","module","score"
"USP9Y",14,0.0649042650224644
"SPIDR",2,0.0775716382357234
"PTPRG",10,0.0805974185307745
"HSP90B1",1,0.101000255805243
"SERPIND1",1,0.101012353034804
"TMEM247",4,0.124380708727526
"SOX6",2,0.0790506184653288
"SERPINF2",1,0.0914358425750798
"COL1A1",19,0.129438318832187
"NLGN4Y",14,0.0790569723885145
"CRADD",2,0.0768522510335937
"SORBS1",7,0.0767380985666657
"MYO1D",2,0.0735229198477257
"HGD",7,0.0704994998495352
"MCC",2,0.0757820275338057
"WWC2",2,0.0750962394420272
"PDGFC",10,0.0774431914752596
"TPST1",2,0.071195824731273
"FXYD1",1,0.0988444903306623
"PRTFDC1",11,0.0759679451032228
"HBB",1,0.102831793324359
"FMO3",14,0.0785240277705083
"C1orf168",2,0.0727447250918646
"SETD5",2,0.0729589747948571
"FREM1",3,0.0710409752537166
"GAS2L3",5,0.0836928531498931
"ABCC6",2,0.0791599250424005
"CFH",2,0.0773921645915065
"TTC39C",7,0.0736817640944388
"SPINT1",4,0.0824353870061676
"INSR",2,0.0756030773657764
"EXOC6B",2,0.0652806729600982
"BIRC6",2,0.0747216983324007
"CTSB",1,0.106534718669024
"ZNF710",2,0.0737493277302306
"SIPA1L3",2,0.0760013283531402
"GNAS",1,0.0899324341722387
"MACF1",2,0.0730277736022547
"LARP1B",2,0.0691788836604795
"ADAMTSL3",2,0.0650574774182497
"NUMB",2,0.0735731132329695
"EML4",2,0.0746067357660856
"TVP23C",2,0.0683085937908934
"ITM2B",1,0.103111960251014
"SERINC5",2,0.0717812958935309
"HRG",1,0.110312939605067
"MYL6",1,0.104574253888407
"KIFC3",2,0.0667415424405409
"WWP1",2,0.0745411130110889
"SERPING1",1,0.0930294614089912
"NDC80",5,0.0890239745066247
"SLC4A1",12,0.120176381961854
"N4BP2L2",2,0.0730424232519556
"AMN",1,0.0921445513151478
"SRPK2",2,0.0665879649167886
"CCND1",1,0.0969063524174809
"TMEM97",1,0.098769738811825
"DPH6",2,0.0678198686993609
